Client ID,Device Category,Medium,q_medium,q_devise
GA1.2.282347813.1563436380,mobile=>mobile=>,cpm=>cpm=>,2,2
GA1.2.28242986.1574512116,tablet=>tablet=>tablet=>tablet=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.282571142.1576609690,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.282588669.1580328246,desktop=>,referral=>,1,1
GA1.2.282603519.1578227627,mobile=>,organic=>,1,1
GA1.2.282646686.1580679737,mobile=>,(none)=>,0,1
GA1.2.282666166.1577780781,desktop=>,organic=>,1,1
GA1.2.282692290.1578062384,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.282704350.1580456941,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.282738636.1579864518,desktop=>,cpc=>,1,1
GA1.2.282791917.1580840291,desktop=>,referral=>,1,1
GA1.2.282850340.1580302613,mobile=>mobile=>mobile=>,(none)=>organic=>organic=>,2,3
GA1.2.282883646.1580317028,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.28289247.1580726231,desktop=>,referral=>,1,1
GA1.2.282900962.1580403407,mobile=>,organic=>,1,1
GA1.2.282908057.1580237476,desktop=>,referral=>,1,1
GA1.2.282975449.1578252038,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>(none)=>,0,8
GA1.2.282976087.1578559848,mobile=>,cpc=>,1,1
GA1.2.283037232.1581281532,desktop=>,(none)=>,0,1
GA1.2.283067033.1581366733,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.283227304.1578226673,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.28326826.1579190452,desktop=>,organic=>,1,1
GA1.2.283483147.1581017344,mobile=>,organic=>,1,1
GA1.2.283488681.1578305449,mobile=>mobile=>mobile=>,referral=>(none)=>referral=>,2,3
GA1.2.28356382.1579973352,mobile=>,(none)=>,0,1
GA1.2.28358710.1576514759,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.283925466.1581423069,mobile=>,cpc=>,1,1
GA1.2.28396946.1580801738,desktop=>,cpc=>,1,1
GA1.2.284014295.1578005490,mobile=>,referral=>,1,1
GA1.2.28413018.1581016550,mobile=>,(none)=>,0,1
GA1.2.284148950.1579540020,desktop=>,(none)=>,0,1
GA1.2.284178461.1579368159,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.284211148.1581113069,desktop=>,organic=>,1,1
GA1.2.284300821.1581093405,mobile=>,(none)=>,0,1
GA1.2.284374547.1577618743,tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>tablet=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,16,16
GA1.2.284513230.1578814167,desktop=>,organic=>,1,1
GA1.2.284575334.1578836711,desktop=>desktop=>,(none)=>(none)=>,0,2
GA1.2.284585119.1580928735,mobile=>,organic=>,1,1
GA1.2.284667054.1579522241,desktop=>,(none)=>,0,1
GA1.2.284669594.1579857560,mobile=>,referral=>,1,1
GA1.2.284723930.1579268826,mobile=>mobile=>,referral=>cpc=>,2,2
GA1.2.284733975.1551779193,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>organic=>organic=>cpc=>organic=>organic=>organic=>organic=>,9,9
GA1.2.284760508.1580164849,mobile=>,organic=>,1,1
GA1.2.284771087.1581409660,mobile=>,cpc=>,1,1
GA1.2.284797492.1579355013,desktop=>,(none)=>,0,1
GA1.2.284869545.1578400903,mobile=>,referral=>,1,1
GA1.2.284895369.1581149171,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.284905724.1577979890,desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>organic=>,4,4
GA1.2.284947014.1578511161,mobile=>,(none)=>,0,1
GA1.2.284984542.1579191331,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.285049129.1578575612,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.285057539.1580660559,desktop=>,organic=>,1,1
GA1.2.285080751.1581227413,mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>,5,5
GA1.2.28525905.1579155775,desktop=>,cpc=>,1,1
GA1.2.285342538.1579273856,mobile=>,organic=>,1,1
GA1.2.285372783.1580488478,tablet=>,organic=>,1,1
GA1.2.285399657.1581320159,mobile=>,referral=>,1,1
GA1.2.285527458.1578465453,mobile=>,organic=>,1,1
GA1.2.285606014.1578148192,mobile=>,organic=>,1,1
GA1.2.2856600.1577895465,desktop=>,referral=>,1,1
GA1.2.285664533.1580193764,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.285688129.1579372809,mobile=>,referral=>,1,1
GA1.2.285713596.1577981129,desktop=>,organic=>,1,1
GA1.2.2857588.1580121187,mobile=>,(none)=>,0,1
GA1.2.285791346.1579118842,mobile=>,organic=>,1,1
GA1.2.285814753.1581359351,mobile=>,referral=>,1,1
GA1.2.285826170.1581264516,mobile=>mobile=>mobile=>,referral=>organic=>referral=>,3,3
GA1.2.285855161.1580200356,mobile=>,cpc=>,1,1
GA1.2.285887363.1578169719,mobile=>mobile=>mobile=>mobile=>,organic=>organic=>referral=>organic=>,4,4
GA1.2.285903211.1574788571,mobile=>,organic=>,1,1
GA1.2.286097666.1578744481,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.286129414.1579284899,desktop=>,referral=>,1,1
GA1.2.286216294.1577952549,mobile=>,(none)=>,0,1
GA1.2.28624204.1581149997,tablet=>,(none)=>,0,1
GA1.2.286257871.1579251645,desktop=>,cpc=>,1,1
GA1.2.286331560.1580802637,mobile=>,cpc=>,1,1
GA1.2.286471794.1579014296,mobile=>,referral=>,1,1
GA1.2.286563242.1579676782,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>referral=>referral=>cpc=>cpc=>cpc=>,6,6
GA1.2.286673733.1578745053,desktop=>,(none)=>,0,1
GA1.2.286759756.1581739122,mobile=>,organic=>,1,1
GA1.2.286768796.1580069985,mobile=>mobile=>,organic=>organic=>,2,2
GA1.2.286786190.1581841987,desktop=>,cpc=>,1,1
GA1.2.286924142.1581504531,desktop=>,organic=>,1,1
GA1.2.28694272.1571321808,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>,10,10
GA1.2.286995332.1581350857,desktop=>,referral=>,1,1
GA1.2.287140648.1579925576,mobile=>,organic=>,1,1
GA1.2.287157610.1580415649,desktop=>,referral=>,1,1
GA1.2.287158871.1579152417,mobile=>mobile=>mobile=>mobile=>,cpc=>cpc=>cpc=>cpc=>,4,4
GA1.2.287188342.1581242005,mobile=>,organic=>,1,1
GA1.2.287362424.1579699697,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.287368301.1581868021,desktop=>,organic=>,1,1
GA1.2.287419147.1581683677,mobile=>,organic=>,1,1
GA1.2.287425978.1580574540,mobile=>,organic=>,1,1
GA1.2.287436839.1580060745,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.287450731.1581185458,mobile=>,(none)=>,0,1
GA1.2.287454771.1581700062,mobile=>,(none)=>,0,1
GA1.2.287478066.1578053302,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.287498239.1580040298,mobile=>,organic=>,1,1
GA1.2.287500551.1579263971,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.287515564.1580363690,desktop=>desktop=>,referral=>cpc=>,2,2
GA1.2.287607941.1568975118,mobile=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,10,10
GA1.2.287662102.1579619847,mobile=>mobile=>,(none)=>(none)=>,0,2
GA1.2.287777232.1579684639,mobile=>,(none)=>,0,1
GA1.2.287887073.1579547723,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.287925889.1581611867,desktop=>,organic=>,1,1
GA1.2.287941051.1581333321,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.287985860.1580581421,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.288104014.1579341109,mobile=>,organic=>,1,1
GA1.2.288122948.1581448146,mobile=>,organic=>,1,1
GA1.2.288339505.1578591204,desktop=>,organic=>,1,1
GA1.2.288425230.1572085671,desktop=>,referral=>,1,1
GA1.2.288510011.1578235522,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.288522337.1578983221,desktop=>,cpc=>,1,1
GA1.2.288549748.1579445999,mobile=>,cpm=>,1,1
GA1.2.288653229.1555070314,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.288713369.1577982289,mobile=>,organic=>,1,1
GA1.2.288731327.1578131514,mobile=>,referral=>,1,1
GA1.2.288856783.1581797505,mobile=>,organic=>,1,1
GA1.2.288867752.1580145717,desktop=>,referral=>,1,1
GA1.2.28893264.1578989134,desktop=>,cpm=>,1,1
GA1.2.288967345.1579059985,mobile=>,(none)=>,0,1
GA1.2.288997946.1579794080,mobile=>,organic=>,1,1
GA1.2.289006294.1581424253,mobile=>,referral=>,1,1
GA1.2.289115403.1579442127,mobile=>,(none)=>,0,1
GA1.2.289133361.1580982329,mobile=>,(none)=>,0,1
GA1.2.289161522.1581530009,mobile=>,referral=>,1,1
GA1.2.289175109.1580646427,mobile=>,referral=>,1,1
GA1.2.289232601.1575040100,mobile=>,referral=>,1,1
GA1.2.289260643.1578645585,desktop=>,organic=>,1,1
GA1.2.289261569.1581157829,mobile=>,cpc=>,1,1
GA1.2.289280432.1574507024,mobile=>mobile=>mobile=>,organic=>organic=>cpc=>,3,3
GA1.2.289308821.1578837493,mobile=>,organic=>,1,1
GA1.2.289333847.1579079899,mobile=>mobile=>,referral=>organic=>,2,2
GA1.2.289366451.1580488587,mobile=>,referral=>,1,1
GA1.2.289408465.1576220020,mobile=>,organic=>,1,1
GA1.2.28947335.1572200867,mobile=>mobile=>,sem_cpc=>referral=>,2,2
GA1.2.289532219.1580716966,desktop=>,cpc=>,1,1
GA1.2.289534118.1577948347,mobile=>,organic=>,1,1
GA1.2.28954599.1579590003,desktop=>desktop=>desktop=>,organic=>organic=>organic=>,3,3
GA1.2.289646833.1578772615,desktop=>,referral=>,1,1
GA1.2.289836960.1574338488,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.289907662.1578785962,mobile=>,referral=>,1,1
GA1.2.289937516.1579167398,mobile=>,organic=>,1,1
GA1.2.289947842.1579110780,mobile=>,referral=>,1,1
GA1.2.290162748.1581793876,mobile=>,(none)=>,0,1
GA1.2.29018619.1581947156,mobile=>,cpm=>,1,1
GA1.2.290273616.1581437199,desktop=>desktop=>desktop=>desktop=>desktop=>,referral=>cpc=>cpc=>cpc=>cpc=>,5,5
GA1.2.290303750.1572024577,mobile=>,sem_cpc=>,1,1
GA1.2.290405659.1578494645,mobile=>,referral=>,1,1
GA1.2.290514444.1579351670,mobile=>,referral=>,1,1
GA1.2.29062443.1581253006,mobile=>mobile=>,(none)=>organic=>,1,2
GA1.2.290629574.1581016376,mobile=>,cpm=>,1,1
GA1.2.290708470.1580157688,mobile=>,referral=>,1,1
GA1.2.290712221.1579435945,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.290712716.1580792749,mobile=>,organic=>,1,1
GA1.2.29073063.1580563704,mobile=>,organic=>,1,1
GA1.2.290787042.1581017337,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.290813541.1579681823,desktop=>,referral=>,1,1
GA1.2.290883328.1579268840,mobile=>,organic=>,1,1
GA1.2.290935541.1581231808,mobile=>,cpc=>,1,1
GA1.2.290971632.1578056165,desktop=>,(none)=>,0,1
GA1.2.290992461.1579171760,desktop=>desktop=>desktop=>,(none)=>referral=>(none)=>,1,3
GA1.2.291009017.1580242869,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,referral=>referral=>referral=>referral=>referral=>referral=>,6,6
GA1.2.291060383.1578293278,mobile=>,organic=>,1,1
GA1.2.291074108.1559593160,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.291080056.1581410620,mobile=>,organic=>,1,1
GA1.2.291226248.1578252825,mobile=>,referral=>,1,1
GA1.2.291289629.1581794164,mobile=>,organic=>,1,1
GA1.2.291293027.1574898947,mobile=>,(none)=>,0,1
GA1.2.29133552.1569343671,mobile=>,cpm=>,1,1
GA1.2.291529898.1579206115,mobile=>,organic=>,1,1
GA1.2.291625284.1554725841,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.291666464.1580840029,mobile=>,organic=>,1,1
GA1.2.291671449.1578038834,mobile=>,cpc=>,1,1
GA1.2.291730492.1579872844,mobile=>,organic=>,1,1
GA1.2.29173494.1579846373,desktop=>,cpc=>,1,1
GA1.2.291750809.1578167705,mobile=>mobile=>,organic=>referral=>,2,2
GA1.2.291755579.1580796292,mobile=>,cpc=>,1,1
GA1.2.291789377.1579886213,mobile=>,referral=>,1,1
GA1.2.292044673.1579571185,mobile=>,cpm=>,1,1
GA1.2.292092025.1580974603,mobile=>,organic=>,1,1
GA1.2.292177907.1573582334,desktop=>,referral=>,1,1
GA1.2.292218274.1577991946,mobile=>,referral=>,1,1
GA1.2.29224179.1578130892,desktop=>desktop=>,(none)=>organic=>,1,2
GA1.2.292262066.1578916843,mobile=>,organic=>,1,1
GA1.2.292331652.1577508165,mobile=>,sem_cpc=>,1,1
GA1.2.292336965.1580898331,mobile=>,(none)=>,0,1
GA1.2.292343834.1580990223,desktop=>,referral=>,1,1
GA1.2.292388804.1579934104,mobile=>,cpc=>,1,1
GA1.2.292571543.1578495461,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.292613221.1577684127,mobile=>,organic=>,1,1
GA1.2.29269480.1580556761,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.292781691.1577501113,mobile=>,sem_cpc=>,1,1
GA1.2.292893943.1580352380,mobile=>,organic=>,1,1
GA1.2.292932.1579688501,mobile=>,organic=>,1,1
GA1.2.292948381.1578727991,desktop=>,organic=>,1,1
GA1.2.29294890.1578566429,desktop=>,(none)=>,0,1
GA1.2.292989173.1580907990,mobile=>,organic=>,1,1
GA1.2.293075293.1578085072,desktop=>,organic=>,1,1
GA1.2.293077059.1567975278,mobile=>,referral=>,1,1
GA1.2.293092526.1579495734,mobile=>mobile=>mobile=>mobile=>,cpc=>referral=>cpc=>cpc=>,4,4
GA1.2.293117471.1579690750,mobile=>,cpc=>,1,1
GA1.2.293256846.1578678330,mobile=>,referral=>,1,1
GA1.2.293348057.1578990717,mobile=>mobile=>,(none)=>referral=>,1,2
GA1.2.293432188.1576503786,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.293551303.1580852318,mobile=>,organic=>,1,1
GA1.2.293554519.1581948023,desktop=>,organic=>,1,1
GA1.2.29358982.1581069124,desktop=>,cpc=>,1,1
GA1.2.29360924.1579330767,desktop=>desktop=>,(none)=>referral=>,1,2
GA1.2.293639720.1578898359,mobile=>,cpc=>,1,1
GA1.2.29367558.1578465086,mobile=>,cpc=>,1,1
GA1.2.29369137.1579334131,mobile=>,cpc=>,1,1
GA1.2.293726444.1579508142,desktop=>,cpc=>,1,1
GA1.2.293751308.1578597201,desktop=>,referral=>,1,1
GA1.2.293955452.1579591465,desktop=>,(none)=>,0,1
GA1.2.294000310.1579948057,mobile=>,organic=>,1,1
GA1.2.294041589.1576785014,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>sem_cpc=>,12,12
GA1.2.294151236.1580119499,desktop=>,cpc=>,1,1
GA1.2.294160914.1577883988,mobile=>,(none)=>,0,1
GA1.2.294215995.1579752608,mobile=>,cpc=>,1,1
GA1.2.294233106.1581867893,mobile=>,referral=>,1,1
GA1.2.294260535.1580201686,mobile=>,cpc=>,1,1
GA1.2.294270597.1578982190,mobile=>,organic=>,1,1
GA1.2.294434731.1577996057,mobile=>,organic=>,1,1
GA1.2.29445852.1580710522,mobile=>,organic=>,1,1
GA1.2.294552898.1579356872,mobile=>,(none)=>,0,1
GA1.2.294569401.1579691899,mobile=>,(none)=>,0,1
GA1.2.294602479.1581686619,mobile=>mobile=>,(none)=>referral=>,1,2
GA1.2.29463102.1578827583,mobile=>,organic=>,1,1
GA1.2.294731838.1579676629,mobile=>,(none)=>,0,1
GA1.2.294976458.1578868446,mobile=>,referral=>,1,1
GA1.2.294995254.1578863713,mobile=>,organic=>,1,1
GA1.2.295001829.1581879451,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.295004788.1579405949,mobile=>,sem_cpc=>,1,1
GA1.2.295018403.1580055613,mobile=>,(none)=>,0,1
GA1.2.295070113.1581610268,mobile=>,organic=>,1,1
GA1.2.295075581.1579179582,mobile=>,organic=>,1,1
GA1.2.295216045.1581485721,desktop=>,organic=>,1,1
GA1.2.295265098.1581692052,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.295354616.1581338470,mobile=>,organic=>,1,1
GA1.2.295373386.1579633870,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.295406641.1581019479,tablet=>,organic=>,1,1
GA1.2.295463699.1580121601,tablet=>,organic=>,1,1
GA1.2.295472605.1580582692,mobile=>,(none)=>,0,1
GA1.2.295519988.1579587377,mobile=>,cpc=>,1,1
GA1.2.295563582.1580206754,mobile=>,organic=>,1,1
GA1.2.295632940.1579328536,mobile=>,cpm=>,1,1
GA1.2.295641248.1578565889,mobile=>,organic=>,1,1
GA1.2.295685590.1581617774,mobile=>,organic=>,1,1
GA1.2.295742147.1581346220,mobile=>,(none)=>,0,1
GA1.2.295751465.1576744518,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.295852528.1581695776,desktop=>,referral=>,1,1
GA1.2.295867244.1580716164,desktop=>,organic=>,1,1
GA1.2.296026381.1581067424,mobile=>,cpm=>,1,1
GA1.2.296058826.1581431421,desktop=>,organic=>,1,1
GA1.2.296118427.1579687186,mobile=>,(none)=>,0,1
GA1.2.296119551.1577756028,mobile=>,sem_cpc=>,1,1
GA1.2.29616218.1579769299,desktop=>,referral=>,1,1
GA1.2.296201460.1578086964,mobile=>,(none)=>,0,1
GA1.2.296202909.1581075846,mobile=>,referral=>,1,1
GA1.2.296219346.1578309917,desktop=>,referral=>,1,1
GA1.2.296378652.1579898395,mobile=>,(none)=>,0,1
GA1.2.296421951.1576513171,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.296486796.1578720829,desktop=>,(none)=>,0,1
GA1.2.296587783.1578830307,desktop=>,organic=>,1,1
GA1.2.296619479.1578216533,mobile=>,cpc=>,1,1
GA1.2.296769043.1579752492,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.296790669.1579774736,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.29684867.1581920069,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.297010359.1579943526,desktop=>desktop=>,organic=>organic=>,2,2
GA1.2.297027111.1580750854,desktop=>,organic=>,1,1
GA1.2.297048633.1580683097,desktop=>,referral=>,1,1
GA1.2.297049254.1581669684,mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>organic=>cpc=>cpc=>organic=>,5,5
GA1.2.297060072.1579764463,desktop=>,organic=>,1,1
GA1.2.297280302.1579101579,mobile=>,cpm=>,1,1
GA1.2.297334692.1578593027,mobile=>,organic=>,1,1
GA1.2.297365292.1578633869,mobile=>,cpc=>,1,1
GA1.2.297385746.1581841032,mobile=>,cpc=>,1,1
GA1.2.2973861.1579025446,desktop=>,referral=>,1,1
GA1.2.29741721.1581921912,mobile=>,cpc=>,1,1
GA1.2.297433401.1579975329,mobile=>,organic=>,1,1
GA1.2.297497494.1579162440,mobile=>,(none)=>,0,1
GA1.2.297518497.1578193348,mobile=>,(none)=>,0,1
GA1.2.297521342.1581517106,desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>organic=>organic=>organic=>organic=>,5,5
GA1.2.297521840.1579890505,desktop=>,(none)=>,0,1
GA1.2.297539407.1581665635,mobile=>,cpc=>,1,1
GA1.2.297563415.1579584501,desktop=>desktop=>,referral=>organic=>,2,2
GA1.2.29762384.1578822683,mobile=>,cpc=>,1,1
GA1.2.297714285.1573990487,mobile=>,organic=>,1,1
GA1.2.297759229.1578401327,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.297770371.1580552566,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.297786843.1579580231,mobile=>,(none)=>,0,1
GA1.2.29782843.1560439366,mobile=>,organic=>,1,1
GA1.2.297830429.1581222538,mobile=>,cpm=>,1,1
GA1.2.297831089.1576413272,desktop=>,referral=>,1,1
GA1.2.297847997.1579092667,desktop=>,cpc=>,1,1
GA1.2.297908882.1580593693,mobile=>,referral=>,1,1
GA1.2.298070006.1580016302,mobile=>,referral=>,1,1
GA1.2.298085137.1580812132,mobile=>,cpc=>,1,1
GA1.2.298130476.1580402242,desktop=>,(none)=>,0,1
GA1.2.298166068.1577245683,mobile=>,sem_cpc=>,1,1
GA1.2.298185907.1575043878,mobile=>,organic=>,1,1
GA1.2.29819110.1581834221,mobile=>,cpc=>,1,1
GA1.2.298241529.1579606100,desktop=>desktop=>desktop=>,referral=>referral=>referral=>,3,3
GA1.2.298361942.1580140059,desktop=>,organic=>,1,1
GA1.2.298362436.1578682256,mobile=>,organic=>,1,1
GA1.2.298389171.1580714094,desktop=>,organic=>,1,1
GA1.2.298421518.1580756905,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.298439993.1577997395,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.298458665.1577495583,mobile=>,sem_cpc=>,1,1
GA1.2.298482702.1579289411,desktop=>,organic=>,1,1
GA1.2.298537253.1581742517,mobile=>,cpm=>,1,1
GA1.2.298549328.1579258284,mobile=>,referral=>,1,1
GA1.2.298550587.1578071296,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.298585574.1580526328,mobile=>,organic=>,1,1
GA1.2.298627402.1579701787,desktop=>,referral=>,1,1
GA1.2.298715327.1578640813,mobile=>,cpc=>,1,1
GA1.2.298850044.1578408661,mobile=>,organic=>,1,1
GA1.2.298863258.1573584183,desktop=>,organic=>,1,1
GA1.2.298874105.1578563973,mobile=>,cpc=>,1,1
GA1.2.298885135.1580198079,desktop=>desktop=>,referral=>(none)=>,1,2
GA1.2.299054808.1578828942,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.29909257.1580493806,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.299105972.1581053489,desktop=>,organic=>,1,1
GA1.2.299113336.1581846708,mobile=>,referral=>,1,1
GA1.2.299184081.1580402258,mobile=>,organic=>,1,1
GA1.2.299199111.1579675562,desktop=>,organic=>,1,1
GA1.2.299245880.1578484254,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.299259746.1581065843,mobile=>,(none)=>,0,1
GA1.2.299273153.1578171210,mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>mobile=>,organic=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>referral=>,9,9
GA1.2.299324053.1579865498,mobile=>,cpc=>,1,1
GA1.2.299406094.1578338439,desktop=>,referral=>,1,1
GA1.2.299445133.1578069878,mobile=>,organic=>,1,1
GA1.2.299472979.1579148211,desktop=>desktop=>,organic=>referral=>,2,2
GA1.2.299482831.1580811459,mobile=>,organic=>,1,1
GA1.2.299523324.1579368758,mobile=>,organic=>,1,1
GA1.2.299538612.1581084351,mobile=>,referral=>,1,1
GA1.2.299550060.1566121834,mobile=>mobile=>mobile=>,referral=>organic=>organic=>,3,3
GA1.2.299606425.1577136481,mobile=>mobile=>mobile=>,sem_cpc=>sem_cpc=>sem_cpc=>,3,3
GA1.2.29962899.1576568622,mobile=>,organic=>,1,1
GA1.2.299762094.1581739835,mobile=>,organic=>,1,1
GA1.2.299932238.1580114524,mobile=>,organic=>,1,1
GA1.2.299995663.1579460292,desktop=>desktop=>,referral=>referral=>,2,2
GA1.2.300021199.1579528415,desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>desktop=>,organic=>referral=>organic=>referral=>referral=>organic=>referral=>referral=>referral=>referral=>referral=>organic=>referral=>organic=>referral=>organic=>referral=>,17,17
GA1.2.300044534.1580954051,mobile=>,referral=>,1,1
GA1.2.300071121.1579097755,mobile=>,(none)=>,0,1
GA1.2.300118868.1578426411,mobile=>,referral=>,1,1
GA1.2.300190883.1577402837,mobile=>,sem_cpc=>,1,1
GA1.2.3001909.1578675138,mobile=>mobile=>,referral=>referral=>,2,2
GA1.2.300206384.1579287617,mobile=>mobile=>mobile=>,organic=>organic=>organic=>,3,3
GA1.2.300238507.1580821884,mobile=>,organic=>,1,1
GA1.2.300244839.1579428539,mobile=>,(none)=>,0,1
GA1.2.300265408.1578903254,mobile=>,organic=>,1,1
GA1.2.300267159.1579776547,desktop=>,referral=>,1,1
GA1.2.300369588.1580821512,mobile=>,organic=>,1,1
GA1.2.300391522.1580668090,desktop=>,referral=>,1,1
GA1.2.300443612.1573939932,mobile=>,sem_cpc=>,1,1
GA1.2.300474493.1581750478,mobile=>,cpc=>,1,1
GA1.2.300629695.1578664133,mobile=>,organic=>,1,1
GA1.2.300733044.1581764618,desktop=>,organic=>,1,1
GA1.2.300795551.1578919936,mobile=>,organic=>,1,1
GA1.2.300973707.1579752718,desktop=>,(none)=>,0,1
